health,fatigue,alcohol,emotion,safety_knowledge,experience,skill,accident_history,violation_history,distance,stay_time,overlap,authorized,ppe_fastened,protection_eff,hazard_type,impact_range,stability_margin,device_abnormality,sensor_coverage,alarm_effect,wind_speed,illumination
0.48918774727612063,0.16022868791585976,否,0.6993302904861615,0.8365739499826247,1.1609037368552126,初级,1次,无,27.060478561433513,35.37531197028174,0.049451618204142754,是,是,0.6081296731071512,车辆,5.990099269955722,0.8553162921062055,0.5795040964407927,0.9534282533837897,0.5645259769121433,1.265262995084088,0.5359635986142688
0.9118445369246639,0.23312105546178022,否,0.5121101745417811,0.968035282060188,36.98500772075674,中级,无,无,21.727802525807437,65.55159537314215,0.061960417771262044,是,是,0.4260243159454164,塔吊,15.043884594095397,0.5834366730080325,0.07757964792076504,0.7761790973780903,0.7795068653468433,1.0368261140182475,0.8218371229333132
0.604120870486589,0.5260163258801853,否,0.6307928715028934,0.7995853596505313,10.252852484347823,中级,1次,无,9.021798362306319,39.84503065878809,0.20110686683445023,是,是,0.08595545612073349,深基坑,5.172576778811807,0.33830614266603215,0.40426069698526634,0.7487848363862645,0.6580787111140493,0.4949458665423403,0.7989691922040818
0.7630013111395489,0.19805303932592494,否,0.9484889908116506,0.7278156743999765,0.5292827996469369,中级,无,无,8.212811838220942,36.21453215935519,0.4348969717237893,是,是,0.1908875655588589,塔吊,28.635701278105238,0.9999983772933319,0.3488432356796646,0.8134759736769115,0.608646000306615,2.0453563370889185,0.7329974248066908
0.8100972624144434,0.5111510119506165,否,0.6931490028011438,0.9304513214062616,8.373672635830445,中级,1次,无,16.012208628539387,21.384335889064275,0.3436141024077634,是,是,0.530138955735511,车辆,4.308528873569639,0.47962827090881677,0.4837497073063807,0.9783782515322452,0.694011587677019,0.7030012733512001,0.4638541902424402
0.14694587722124555,0.10950304535703569,否,0.8857718470147792,0.8153613615138606,23.91458128690358,中级,无,≥2次,53.85163994614176,46.748554418466924,0.10757455359316537,是,是,0.6006043655968989,配电箱,26.746277165453435,0.34887700605451116,0.39420980556718227,0.9583668332246706,0.20237500415839035,0.6136185815158999,0.6357952849516246
0.3927410758790832,0.2948514763296584,否,0.5795148320840383,0.7949262988381477,0.6281374674061599,中级,无,无,29.53941054288487,49.15387044679278,0.1299866071541653,是,是,0.7287461586425726,高支模,11.781374734492404,0.39434514011390465,0.0,0.67854528589677,0.32102128594568413,2.373721987926433,0.32189708881365725
0.7494373721988308,0.7976638067929973,否,0.6188134352712843,0.8610157537885766,4.047417137244406,初级,无,无,18.176281775901987,53.94382692156447,0.09375737842981635,是,是,0.4057908700987602,车辆,80.70514892343398,0.7818726681109116,0.1649884444536263,0.930531354957585,0.5753143911245463,3.1338832974454784,0.6922608429252834
0.3897394329131908,0.1341833927174026,否,0.7218719131727493,0.7582203050371934,2.766816785582082,高级,1次,无,30.058868408408003,30.797999770909186,0.02932784898956518,是,是,0.4701447605973796,车辆,20.714613029840823,0.3824907047337799,0.24510110674822227,0.8962700210424905,0.8017731675007369,4.286494621686892,0.6255906425256048
0.570105773519003,0.7861650598150371,否,0.7631343532355275,0.9539385040665709,8.752878378728,初级,无,无,9.761929318661522,45.45844271593846,0.5673031475976646,否,是,0.8811924573350668,车辆,7.907753053702405,0.4543735955951753,0.2123951395076021,0.618726043132301,0.5800550574434719,1.828343235999246,0.7712307026049381
0.5549323397655062,0.3609512145185823,否,0.6307374741625817,0.7832867173601469,9.06335521368914,初级,1次,1次,11.57556066558561,43.69848212980628,0.34838331069518774,是,是,0.7688562832920727,深基坑,10.102558215053111,0.5393892907174926,1.6786789993855073e-12,0.7942544841724329,0.3527368735874963,2.5605109269887842,0.5974031787224284
0.6936624372178932,0.5921393903267635,否,0.5930194068815944,0.8608548468784983,0.5902518356159424,中级,无,1次,14.456854691899327,16.356052324548465,0.276076793762513,是,是,0.1655391881611067,塔吊,1.9083886649963107,0.9999998643034453,0.14020988599436762,0.9015211675202485,0.774261478984752,3.9365006360338737,0.4501022322301682
0.7589937905017805,0.2668689138864439,否,0.6814104631994622,0.7279389472073021,5.12591639601011,中级,无,无,24.73183308642353,32.082607094812964,0.2905466380984276,否,是,0.6125243484277804,深基坑,4.807527912928227,0.9999995904140025,0.36200939377061925,0.6526251566256054,0.8441398477401909,1.656836701107832,0.7538426615664737
0.7100274375294304,0.23395884359978028,否,0.8384630237912133,0.7202874289762902,2.5139839134659137,初级,无,1次,42.97211423455793,85.35562184912013,0.17129450934255736,是,是,0.8736790758083451,配电箱,11.245329212250876,0.9999997761837731,0.0,0.8754743509840911,0.6847395232885688,3.6443161920184606,0.6214095707723388
0.589281257018844,0.4020601532524793,否,0.634243718953436,0.734934604918207,0.06851615135925032,中级,无,无,16.932139144700066,60.011097345524774,0.20994184745318684,是,是,0.6957248758623219,高支模,4.782987720165024,0.9999987256610735,0.1433212944126763,0.9344024407663337,0.7542225982049664,2.0487747375754286,0.8218608083869154
0.2602224249294848,0.15260720854811932,否,0.7385088802892816,0.8603512779019288,2.414937701952962,中级,无,无,37.71462220583672,19.42507045641586,0.13531167840292743,是,是,0.6975864298630798,深基坑,39.238534662875,0.3567869431182937,0.36482960310046664,0.7229713681200276,0.8857188249950956,2.3052363348263967,0.3917400186174515
0.2778929227394426,0.25963778397487225,否,0.6682130787628975,0.8390482529122588,17.12838530114113,中级,无,1次,11.667546798643126,24.480666494181992,0.014723517328781745,是,是,0.755650981971159,高支模,8.795986601034109,0.8617372305799418,0.8599693883304828,0.7141454235515219,0.7339257591742805,4.0001474438844715,0.7063316949072509
0.8842643772496726,0.6116071332681582,是,0.5889141593032392,0.7775238202528602,9.123292164752652,初级,无,无,38.172262769207165,84.5227102272165,0.40459654103142056,是,是,0.7295944290054225,塔吊,18.018212639735005,0.7491437598439936,0.0,0.654424650301628,0.4439165300862284,0.8529740475406654,0.5872247846154276
0.24651699366560112,0.29340569111227877,否,0.5281695334237465,0.7426695778217604,1.7887213507344173,高级,1次,无,29.01577085131525,22.48418308114187,0.05622270297242484,是,是,0.9075866105270367,高支模,15.484492860935395,0.9999993785047857,0.06608216619049742,0.9420984665958251,0.5760402372478769,1.9133573278838574,0.6667222131416177
0.6685684968765419,0.7839652424938677,否,0.5588565770036434,0.6897551857624291,5.555763403080865,初级,无,无,29.85572901916419,17.84552720798905,0.3632946613586252,是,是,0.8838070602934355,塔吊,18.452856543834244,0.6126909474150148,0.504830466696824,0.7795386688356949,0.6529131024957553,6.554298872430428,0.4652407804798102
0.7008904158164506,0.17063374980658805,否,0.6927216351800195,0.7897226231149178,11.539691123387055,初级,无,无,12.670535232844529,42.651619627817745,0.1789923888741398,是,是,0.86664998811473,高支模,19.364645273860717,0.7599474772467575,1.5743807730949595e-12,0.7777131328073,0.14312038892276574,6.05732965733562,0.7690536345824702
0.5604512292109841,0.24034841043801575,否,0.6207882432994519,0.6751453367934772,0.2506389794002696,中级,无,无,14.370815785159554,74.56204667000313,0.07680350537635604,是,是,0.9136157642402988,配电箱,26.13867083894391,0.8279263718354499,0.0,0.8358295449405575,0.4696233722539587,3.402072766933607,0.8042644776618622
0.8519908588676415,0.3419186392968832,否,0.5529659272070441,0.8364423435701082,3.402739734499587,中级,无,无,16.312913625494076,23.639815088499308,0.8156216773634335,是,是,0.30561608957302094,深基坑,0.5628731248434654,0.4079484575900307,0.01304391775012759,0.6440642666744449,0.43626113049533993,0.8238916887252712,0.5850719546978209
